,word,freq
290,一口气,73
480,不失,73
685,科波,73
1130,悲情,73
1181,毒品,73
1257,艺术家,73
2051,太有,73
2305,脸上,73
3018,冲击,73
3937,一块,73
4204,引人入胜,73
4254,构建,73
4271,群戏,73
4343,拍成,73
5161,平等,73
5190,逃离,73
7827,投入,73
8658,留给,73
10471,感染力,73
11374,才华,73
12448,全场,73
12537,一股,73
17957,人文,73
137,多线,72
638,一度,72
1149,来得,72
1164,英雄主义,72
1839,这件,72
2315,堕落,72
2497,跨越,72
3563,从来不,72
4792,颜值,72
4826,浑身,72
5103,马修,72
5587,观点,72
6121,一分钟,72
6584,一身,72
6872,放下,72
8073,任何人,72
8608,口音,72
10858,一层,72
13571,传记片,72
355,原声,71
404,梦工厂,71
1402,王菲,71
1505,仔细,71
1719,虚构,71
1874,那条,71
2192,胖子,71
2440,提到,71
3409,好久,71
3942,两种,71
4316,步履,71
4361,掩盖,71
6656,心目,71
6815,小偷,71
6850,犹如,71
8590,小姑娘,71
9071,比赛,71
9263,笑声,71
9881,意识形态,71
10148,支撑,71
14368,我們,71
18562,大胆,71
78,外面,70
279,见证,70
398,公司,70
502,抗争,70
723,立体,70
1107,歌声,70
1339,吉卜力,70
1343,已然,70
1899,意淫,70
2439,一帧,70
2803,诱惑,70
3436,交叉,70
3835,太赞,70
3876,一次次,70
4104,旅程,70
4668,实则,70
5226,现实主义,70
5951,沉闷,70
5954,戏剧性,70
6198,推动,70
6262,献给,70
9413,度过,70
9710,美感,70
10357,系统,70
10642,众多,70
15398,葬礼,70
94,疯人院,69
343,金钱,69
440,宋康昊,69
676,脑子,69
1211,我心,69
1340,早期,69
1361,今日,69
1441,剧情片,69
1445,文艺片,69
2122,因為,69
2150,子女,69
2640,中规中矩,69
2911,同志,69
3350,魔女,69
3548,心思,69
4761,迪斯尼,69
4819,夫妻,69
4835,趣味,69
4869,老大,69
5594,揪心,69
6221,魔术,69
6864,涉及,69
7343,纯净,69
8342,忧郁,69
8843,他們,69
11115,偶像,69
12913,海上,69
19687,粉丝,69
239,承载,68
253,程序,68
1362,头脑,68
1385,力度,68
1469,罗马,68
2083,人会,68
2543,终极,68
2574,骄傲,68
2609,深意,68
2762,天生,68
4083,认知,68
6165,头发,68
6506,差异,68
7088,跳舞,68
9484,人物性格,68
11146,阿拉贡,68
604,酱油,67
624,乏味,67
914,放到,67
1580,小马哥,67
1705,灿烂,67
1733,戛纳,67
2241,野心,67
2347,这位,67
2704,准确,67
3374,负责,67
3994,契合,67
3998,剧中,67
4762,寓意,67
4923,英文,67
5260,又名,67
5485,闪回,67
6132,德普,67
6575,终结者,67
7394,震撼人心,67
7808,当代,67
7857,丑恶,67
8186,主题曲,67
8195,惊叹,67
11299,武器,67
11641,肖申克,67
11674,心碎,67
11782,交流,67
16504,可悲,67
733,一代人,66
1330,当成,66
2257,肤浅,66
3293,鼓掌,66
3537,心痛,66
3610,分享,66
4000,穿着,66
4193,美术,66
5269,制片,66
5469,发哥,66
5622,弥补,66
5721,满满,66
5722,造就,66
6090,偶然,66
7063,犀利,66
7235,道具,66
7687,二人,66
7925,离去,66
8026,其實,66
8796,理想主义,66
9321,专业,66
9755,九年,66
10380,密集,66
10497,苏菲,66
10503,卧底,66
10748,悲壮,66
11138,红色,66
11152,典范,66
15565,这辈子,66
18057,优点,66
562,男配,65
1438,电视剧,65
1560,波特,65
1791,之上,65
2066,十分钟,65
2491,一脸,65
2628,译名,65
2804,主义,65
2938,毛病,65
3072,反战,65
3500,引发,65
3614,街头,65
4103,经验,65
4113,卑微,65
4166,过时,65
4514,好奇,65
4625,霍夫曼,65
4765,成年人,65
5006,包容,65
5284,可能性,65
5386,片尾曲,65
5938,百看不厌,65
7005,理念,65
7725,松鼠,65
7937,旁边,65
9284,司机,65
10551,事实上,65
11655,有钱,65
15218,偏执,65
102,男生,64
378,众人,64
794,浮夸,64
866,流行,64
1577,周润发,64
2101,环环相扣,64
2617,一系列,64
2778,白兰度,64
2853,本能,64
3035,年月日,64
3490,小小的,64
3555,新海,64
4203,太精彩,64
4465,新颖,64
4648,法海,64
4719,荒谬,64
5189,很快,64
5233,自信,64
5339,牵强,64
5410,那年,64
6180,骨子里,64
6364,走过,64
7389,羁绊,64
8350,宁静,64
8404,交错,64
9398,兴奋,64
9845,源于,64
11114,结尾处,64
630,颜色,63
682,听说,63
699,斗争,63
705,朴实,63
1141,倒叙,63
1455,密室,63
1793,背影,63
1891,年少,63
2749,漫画,63
4005,姿态,63
4040,呼吸,63
4470,主观,63
5079,太大,63
5202,通俗,63
5664,衔接,63
5924,原则,63
6056,舞蹈,63
6396,打分,63
7057,里昂,63
8776,案件,63
10354,意味着,63
10480,电影史,63
10650,计划,63
11582,看点,63
13106,一集,63
16574,删减,63
482,严谨,62
625,最让人,62
2634,悲惨,62
2696,尼玛,62
2728,压力,62
3135,大哥,62
4224,无非,62
4344,两星,62
5204,孩童,62
5272,链接,62
6020,远远,62
7556,纽约,62
8555,主动,62
9926,特有,62
11252,参与,62
11286,海盗,62
11996,倾向,62
13067,一夜,62
15461,封闭,62
15631,更让人,62
77,皇帝,61
408,怪兽,61
587,粗暴,61
641,同一个,61
1054,因素,61
1409,迷失,61
1822,气味,61
1930,妹子,61
2007,过后,61
2070,地步,61
2123,沒有,61
2167,千万,61
2306,麻木,61
2446,一下子,61
2766,现实生活,61
2837,西西里,61
3466,正面,61
4411,展映,61
4665,癫狂,61
4789,小天狼星,61
4943,明亮,61
5454,一首,61
5501,回不去,61
5779,拿捏,61
6142,当做,61
6423,烦恼,61
6514,墨镜,61
6978,张柏芝,61
8288,三次,61
8301,出演,61
8698,介绍,61
8929,教会,61
9019,自觉,61
9820,之城,61
10074,史上,61
13011,滑稽,61
13617,大海,61
13920,皇后,61
15761,无数次,61
466,未知,60
539,机场,60
609,大气,60
730,邻居,60
1023,惊讶,60
1128,角落,60
1214,满意,60
1278,意象,60
1280,一瞬间,60
1395,困难,60
1938,长相,60
2297,莲娜,60
2418,城堡,60
2424,比不上,60
2427,穿越时空,60
2591,创作者,60
2830,远离,60
3008,原始,60
3132,报复,60
3203,黑社会,60
3329,童真,60
3596,不朽,60
4094,挑战,60
4191,迷恋,60
4418,视觉效果,60
4550,笑话,60
4752,高智商,60
6017,愿望,60
6581,两段,60
7019,代表作,60
7053,我能,60
7865,高明,60
9832,提出,60
9951,贫民窟,60
10271,僵尸,60
10741,群像,60
11336,无与伦比,60
13651,冲着,60
474,不易,59
895,碰到,59
938,这段,59
1367,资本主义,59
1388,莱昂纳多,59
2102,农村,59
2325,一副,59
3119,精神病,59
3189,此刻,59
3206,救世主,59
3571,儿时,59
3888,唱歌,59
3894,他妈的,59
4086,动机,59
4090,海边,59
4233,汉尼拔,59
4420,升级,59
4597,含蓄,59
4774,兔子,59
5029,传递,59
5219,吓人,59
5274,青春期,59
6814,赢得,59
7003,独裁,59
7234,从前,59
7301,哭泣,59
8782,受害者,59
8889,很小,59
8986,不见,59
9000,星星,59
9256,厕所,59
9899,恶意,59
10000,叹为观止,59
10197,一曲,59
10601,推理,59
11398,一道,59
12910,感冒,59
15072,八公,59
15128,军官,59
16429,地上,59
504,覺得,58
1014,经典电影,58
1227,蓝光,58
1666,同性,58
2121,那麼,58
2163,父权,58
2411,打算,58
2960,不可思议,58
3457,个个,58
4407,些许,58
4870,老爸,58
5312,惩罚,58
6105,伤痛,58
6360,小小,58
6642,生长,58
6659,品味,58
7299,分开,58
7473,抛开,58
8946,宽容,58
9455,架构,58
9762,人与自然,58
9922,说服力,58
9943,太阳,58
10645,叛逆,58
10707,模样,58
11464,看时,58
12134,真爱,58
12198,一看,58
13138,旗袍,58
15831,出戏,58
16192,风情,58
19455,到来,58
20994,一如,58
168,忽视,57
361,要死,57
1044,心爱,57
1619,那位,57
1840,小事,57
1956,自以为是,57
2910,灯光,57
3613,夜晚,57
3748,观者,57
3841,优美,57
4354,几分钟,57
4360,工具,57
5124,感染,57
5352,仪式,57
5489,凯奇,57
5823,圣经,57
6140,编排,57
6147,婴儿,57
6691,不多,57
7108,惊魂,57
8160,理想化,57
8655,心动,57
9744,精神分裂,57
12358,特意,57
12551,路线,57
14497,安德森,57
16482,藤井树,57
637,中途,56
722,人物形象,56
875,提升,56
908,稀里哗啦,56
1099,出乎意料,56
1190,肉体,56
1421,硬伤,56
2588,中有,56
2806,几十年,56
3242,重重,56
3324,困惑,56
3618,真好,56
3804,独白,56
3808,女孩子,56
4173,日式,56
4363,美化,56
4817,几段,56
4850,病人,56
4892,好帅,56
5135,巩俐,56
5590,巴黎,56
5745,大话西游,56
5869,目标,56
5872,处于,56
6352,收尾,56
8007,包裹,56
8230,很帅,56
8361,霍比特,56
8589,洗脑,56
12221,一会儿,56
12698,同意,56
13144,破碎,56
369,知识,55
374,质疑,55
645,太高,55
1153,遇上,55
1855,深思,55
2087,不堪,55
2170,理智,55
3591,一步步,55
3632,神马,55
3866,辛苦,55
4078,心理学,55
4185,千寻,55
4262,罪犯,55
4406,国语,55
4687,精良,55
4882,士兵,55
5182,心头,55
5288,蓝色,55
5346,朴素,55
5911,看不见,55
6306,地下,55
6702,一气呵成,55
8708,婆婆,55
8719,奇观,55
9885,良知,55
10401,盗梦,55
10807,承诺,55
10846,张艺谋,55
11981,家长,55
12026,情人,55
12458,厌恶,55
15357,虚幻,55
18971,小姐,55
93,身处,54
115,童心,54
579,星际,54
966,带泪,54
1191,束缚,54
1210,久久,54
1376,失落,54
1757,不乏,54
1800,之旅,54
1975,快感,54
2048,老爷爷,54
2160,女权,54
2270,刘嘉玲,54
2455,反差,54
2569,碰撞,54
2888,帅哥,54
3078,瀑布,54
3133,国产片,54
3677,看待,54
3769,第一遍,54
4684,深处,54
5326,冬天,54
5525,著名,54
5771,直面,54
6188,赤裸裸,54
6793,多久,54
6997,秩序,54
7170,一本,54
7391,持续,54
7552,聊天,54
8064,镜子,54
8240,亲切,54
8693,反对,54
8971,很久没,54
9068,围绕,54
9153,可谓,54
9547,外国人,54
12298,几遍,54
12703,事业,54
13158,国际,54
15208,技法,54
15695,影城,54
16297,解放,54
338,不好意思,53
379,犹太,53
429,口碑,53
564,多重,53
680,达成,53
984,正好,53
1040,不忍,53
1220,萝莉,53
1324,热情,53
1400,重庆,53
1653,段子,53
1830,很多遍,53
2217,金镶玉,53
2308,得不到,53
2777,马龙,53
3266,北影,53
3288,出口,53
3687,双眼,53
3737,大段,53
3821,过多,53
3886,凯拉,53
3940,健康,53
4045,惊心动魄,53
4297,感同身受,53
4593,一方,53
4852,分明,53
4955,那句话,53
5580,跳跃,53
5994,许仙,53
6174,刻板,53
6392,觉醒,53
6807,一名,53
8277,资格,53
8339,生命力,53
8406,做法,53
8465,原版,53
9551,总算,53
10039,文学,53
10528,火花,53
10719,乐趣,53
10946,真善美,53
11771,绿色,53
11963,導演,53
12704,懵懂,53
12714,将来,53
12806,童话故事,53
14245,不出,53
14358,特技,53
18544,终点,53
28416,瓦力,53
204,演讲,52
563,透露,52
860,俱乐部,52
1162,宣扬,52
1262,流淌,52
1454,停止,52
1529,陌生,52
2013,前作,52
2017,回顾,52
2052,爱看,52
2662,几场,52
3140,比利,52
3318,黎耀辉,52
3375,大脑,52
3775,傲慢,52
3834,好吃,52
3891,一根,52
4027,采用,52
4099,戏谑,52
4463,约翰,52
4600,之心,52
4698,开启,52
5173,平常,52
6568,三人,52
6747,现象,52
6846,苍白,52
7015,轻易,52
7029,乱世,52
7263,坚守,52
7784,成年,52
7837,虚无,52
7894,一樣,52
7946,复活,52
8051,无需,52
8198,赞美,52
8622,奉献,52
8737,第二个,52
8932,公平,52
9711,嫌弃,52
9995,言语,52
10181,没错,52
10676,太牛,52
11576,走进,52
12093,增加,52
12568,穿过,52
14587,无助,52
15670,弗罗多,52
17280,真情,52
18062,很多年,52
18609,看法,52
25349,失控,52
157,院线,51
595,景色,51
1812,燃烧,51
2029,精髓,51
2099,缓缓,51
2195,无论如何,51
2296,终将,51
2317,拍电影,51
2356,王佳芝,51
2371,斯嘉丽,51
2695,太棒,51
2764,重生,51
2800,情景,51
2904,内在,51
3034,狂热,51
3696,抱歉,51
3859,做好,51
3917,暴露,51
4063,凌厉,51
4194,几处,51
4441,蝴蝶,51
4511,铭记,51
4890,好美,51
5684,委屈,51
5908,做人,51
5990,感伤,51
6222,仓促,51
6496,非线性,51
6522,邂逅,51
6589,惨烈,51
6666,老电影,51
7258,启蒙,51
7847,空洞,51
7856,肮脏,51
7924,敲门,51
7981,最有,51
8174,分离,51
8410,戏剧化,51
8505,野蛮,51
8704,改成,51
8741,老爷子,51
8763,更能,51
8873,慢镜头,51
9099,万物,51
9858,上演,51
10104,审判,51
10330,揭示,51
12450,文字,51
15295,阿尔卑斯山,51
17333,妨碍,51
621,说法,50
666,醒来,50
752,弱智,50
1507,沟通,50
1737,承担,50
1851,转换,50
1955,敬佩,50
2033,愉悦,50
2104,以此,50
2321,德国人,50
2659,中国电影资料馆,50
3068,车站,50
3209,摧毁,50
3276,止不住,50
3298,定格,50
3416,未曾,50
3472,击中,50
3963,高手,50
4402,十几年,50
4476,原创,50
4483,厚重,50
4519,老年,50
4551,说好,50
4790,基友,50
5415,控诉,50
5457,表白,50
5510,卢旺达,50
5553,真理,50
5734,预期,50
5915,丧失,50
6046,歌颂,50
6291,虐心,50
6981,中文,50
7208,干嘛,50
7453,穿梭,50
7855,文革,50
8248,爱是,50
8292,大屏幕,50
9146,波兰,50
9432,透过,50
9768,去过,50
9980,具备,50
10051,小心,50
10087,提前,50
11552,娴熟,50
14432,春天,50
15259,窒息,50
17576,研究,50
18061,统一,50
222,广告,49
497,校长,49
683,当作,49
999,败笔,49
1015,感悟,49
1171,改编自,49
2004,令人感动,49
2188,鼻祖,49
2667,太长,49
2671,好萌,49
2729,浴室,49
2770,两代,49
2909,目光,49
3255,不看,49
3503,包袱,49
3761,天天,49
3768,两遍,49
4206,无能,49
4301,走上,49
4997,恢复,49
5293,长久,49
5436,那首,49
5606,笨拙,49
5693,必看,49
6026,大兵,49
6173,传记,49
6243,礼物,49
6303,廉价,49
6331,咕噜,49
7155,打死,49
7243,一双,49
7252,建议,49
7366,散发,49
7502,专注,49
7634,吵架,49
7699,有点儿,49
8162,钢琴师,49
8166,忘不了,49
8409,固定,49
8540,黑帮片,49
8804,失忆,49
8956,性别,49
8970,越发,49
10015,好似,49
10056,鸡皮疙瘩,49
12085,医院,49
12851,夫妇,49
13846,软弱,49
15621,深渊,49
17201,谋杀,49
20055,宛如,49
90,实验,48
288,过往,48
336,抗日,48
719,睡觉,48
953,断断续续,48
1198,对象,48
1493,苏格兰,48
1635,脱离,48
2450,辛酸,48
2477,美食,48
2478,美景,48
2562,搭配,48
3043,鲜活,48
3099,特定,48
4017,主旨,48
4053,双线,48
4058,母体,48
4345,回答,48
4374,并未,48
4636,那個,48
4934,外衣,48
5077,节奏感,48
5315,精美,48
5674,既有,48
5991,情欲,48
6160,看片,48
6288,一枪,48
6605,时而,48
7000,否定,48
7098,自行车,48
7204,带入,48
7624,愚昧,48
7761,老戏骨,48
7766,真让人,48
7821,指向,48
8200,全家,48
8742,朱迪,48
8815,少有,48
9855,超赞,48
10003,留白,48
10157,女演员,48
10226,杰克逊,48
10627,浪漫主义,48
11815,找回,48
12319,什麼,48
13578,羔羊,48
16135,安慰,48
17530,脑洞,48
18183,海蒂,48
18587,昆丁,48
306,还给,47
477,反感,47
1150,浓烈,47
1781,机位,47
1787,双手,47
1813,框架,47
2228,爱恋,47
2594,撒谎,47
2905,都市,47
3231,日常生活,47
3538,诙谐,47
3807,很漂亮,47
4070,凝视,47
4385,自卑,47
5072,范儿,47
5401,观察,47
5404,老公,47
5602,只好,47
5811,期间,47
5814,差别,47
5931,随意,47
6298,进化,47
6534,说不出,47
6734,亚洲,47
7009,恶魔,47
7139,伏地,47
7178,萌点,47
7182,小人,47
7472,转场,47
7545,极佳,47
7704,顺序,47
7792,一会,47
8635,梅尔,47
9112,在乎,47
9224,判断,47
9392,何宝荣,47
9795,热闹,47
9933,借口,47
10412,体系,47
10444,白蛇,47
10643,大牌,47
11500,很强,47
12528,那天,47
13229,时不时,47
13265,狠狠,47
13709,换成,47
15663,解构,47
17599,好感,47
18968,化妆,47
19088,过誉,47
195,运镜,46
448,推敲,46
848,闪灵,46
1545,叔叔,46
2148,凄凉,46
2331,智障,46
2359,一笑,46
2471,崇拜,46
2487,炫技,46
2670,成分,46
3685,强奸,46
3918,本性,46
4098,十佳,46
4141,冷峻,46
4364,削弱,46
4610,认可,46
4675,仙子,46
4781,阴谋,46
5191,质朴,46
5377,痛快,46
5528,编导,46
5636,片长,46
5649,经典台词,46
5755,阿里,46
5774,跌宕起伏,46
5858,罐头,46
5944,一是,46
6454,没人,46
6468,客串,46
6889,狭隘,46
6943,危机,46
7199,亡灵,46
7257,黑白片,46
7450,下午,46
7493,从没,46
7497,浓缩,46
7953,想念,46
8038,已經,46
8533,面条,46
8656,不安,46
9164,摔跤,46
9336,孙悟空,46
9739,青少年,46
10450,正直,46
10969,爱意,46
11109,教堂,46
11570,里奇,46
12439,几分,46
13857,人情,46
15574,感官,46
17022,同类,46
17127,后期,46
18145,征服,46
18462,日记,46
18735,书写,46
82,抵抗力,45
150,重现,45
910,最早,45
1063,树懒,45
1717,关乎,45
2089,情结,45
2196,二代,45
2204,外壳,45
2539,史密斯,45
2780,德尼罗,45
2999,真人真事,45
3263,先看,45
3299,内心深处,45
3400,做梦,45
3483,孤单,45
3861,查理,45
3887,奈特,45
3895,伊朗,45
3952,发出,45
3970,发明,45
4253,五年,45
4285,很萌,45
4327,忍受,45
4488,速度,45
4506,映射,45
4542,市场,45
4546,公映,45
4936,疏离,45
5526,调查,45
5566,脑海,45
5601,愈发,45
5626,缅怀,45
5650,出自,45
5862,骑士,45
6945,无处不在,45
7106,细微,45
8114,美人,45
8293,离别,45
8599,相比之下,45
8661,拿出,45
8933,傻子,45
9040,过期,45
9467,喝酒,45
9610,你好,45
10378,从容,45
10659,开放式,45
10801,缘分,45
10956,想不到,45
11191,流氓,45
11493,永远都是,45
13259,美麗好,45
14604,一口,45
14858,家伙,45
14948,伊桑,45
14959,流浪,45
17472,赞叹,45
17958,上天,45
20663,只想,45
140,延伸,44
180,剪辑版,44
386,天地,44
576,维度,44
736,演唱会,44
790,面孔,44
845,在线,44
1071,爆棚,44
1124,使命,44
1480,高贵,44
1549,合作,44
1772,网络,44
1862,不合理,44
2194,第部,44
2641,迎合,44
2767,自刎,44
2987,无罪,44
2998,灵感,44
3089,实力,44
3314,国度,44
3911,鞋子,44
4008,辉煌,44
4030,逃亡,44
4118,出发,44
4342,吐槽,44
4942,大漠,44
5080,喜感,44
5091,尺度,44
5438,移民,44
5451,圣诞,44
6109,哀伤,44
6466,尖叫,44
6802,這麼,44
7335,再现,44
7520,美到,44
8228,开创,44
8664,依赖,44
8780,教师,44
8800,阳光灿烂,44
9233,创新,44
9513,气场,44
9543,经济,44
9735,历程,44
10348,纠缠,44
10762,重刷,44
11046,在家,44
11804,称为,44
12156,某种程度,44
12413,大佛,44
12543,打架,44
12822,有太多,44
13006,欢快,44
13663,半个,44
14610,我国,44
14961,全新,44
15781,神迹,44
15794,演奏,44
15938,缜密,44
15944,送给,44
16086,猎奇,44
17396,绚丽,44
17924,很长,44
20933,程蝶衣,44
22267,天下,44
15,艰辛,43
91,爆米花,43
153,本该,43
657,禁锢,43
907,小萝莉,43
991,意图,43
1042,流浪汉,43
1212,还行,43
1467,缺憾,43
1667,光环,43
1805,摄影机,43
2090,心灵鸡汤,43
2635,缩影,43
2720,女子,43
2973,不足以,43
3394,不在乎,43
3448,舞台剧,43
3550,捕捉,43
3844,不公,43
3955,耀眼,43
3995,非凡,43
4055,抵抗,43
4056,尼奥,43
4133,我养,43
4721,哲理,43
4920,眼镜,43
4987,想着,43
5075,快速,43
5207,审视,43
5234,资本,43
5361,法国人,43
5571,播放,43
5769,逼真,43
5933,补标,43
5982,罗恩,43
6061,争吵,43
6169,千年,43
6401,回想,43
6405,科幻电影,43
6410,物语,43
6419,绚烂,43
6481,出轨,43
6628,诅咒,43
6775,服装,43
6853,中土,43
6898,篇幅,43
7316,眼眶,43
7541,动荡,43
7994,全球,43
8394,正常人,43
8636,吉布森,43
8769,疯魔,43
8885,娓娓道来,43
9289,飞翔,43
9653,内地,43
9663,外国,43
9984,潇洒,43
10530,沉稳,43
10758,焦虑,43
11509,滋味,43
12263,互动,43
12422,短片,43
12446,分手,43
12794,井俊二,43
13287,烟花,43
13823,老板,43
15028,荷尔蒙,43
17118,保守,43
17976,谈论,43
20432,真谛,43
128,语境,42
230,起码,42
258,发人深省,42
428,品质,42
532,這是,42
942,归来,42
963,缘故,42
1007,清醒,42
1110,向前,42
1345,真想,42
1430,挺不错,42
1475,奥黛丽,42
1627,一分,42
2142,亲吻,42
2174,误导,42
2336,曲折,42
2426,选角,42
2779,罗伯特,42
3004,意见,42
3083,几位,42
3830,好好看,42
